Prabhag,Sambhag,Bhag,Anchal,Sankul,Sanch Code,Sanch,Current,Reopen,Total,Support by,A/c Type,Remarks
P3,S.Jharkhand,Lohardaga,Gumla,Chainpur,BHJH0141,Chainpur,23,0,23,,,
P3,S.Jharkhand,Lohardaga,Gumla,Chainpur,BHJH0142,Raidih,23,0,23,,,
P3,S.Jharkhand,Lohardaga,Gumla,Chainpur,BHJH0143,Jari,27,0,27,,,
P3,S.Jharkhand,Lohardaga,Lohardaga,Lohardaga,BHJH0911,Senha,24,0,24,,,
P3,S.Jharkhand,Lohardaga,Lohardaga,Lohardaga,BHJH0912,Kisko,28,0,28,,,
P3,S.Jharkhand,Lohardaga,Lohardaga,Lohardaga,BHJH0914,Lohardaga,27,0,27,,,
P3,S.Jharkhand,Lohardaga,Lohardaga,Lohardaga,BHJH0915,Puso,22,0,22,,,
P3,S.Jharkhand,Lohardaga,Lohardaga,Lohardaga,BHJH0913,Bhandra,24,0,24,,,
P3,S.Jharkhand,Lohardaga,Lohardaga,Kuru,BHJH0922,Kuru,25,0,25,,,
P3,S.Jharkhand,Lohardaga,Lohardaga,Kuru,BHJH0923,Kairo,28,0,28,,,
P3,S.Jharkhand,Lohardaga,Lohardaga,Kuru,BHJH0924,Chatti,26,0,26,,,
P3,S.Jharkhand,Lohardaga,Lohardaga,Bhandra,BHJH0933,Peshrar,25,0,25,,,
P3,S.Jharkhand,Lohardaga,Lohardaga,Bhandra,BHJH0934,Chapi,23,0,23,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Chakradharpur,BHJH0211,Karanjo,26,0,26,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Chakradharpur,BHJH0212,Hesadih,27,0,27,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Chakradharpur,BHJH0213,Kuchai,28,0,28,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Chakradharpur,BHJH0214,Khutpani,28,0,28,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Chaibasa,BHJH0221,Kumardungi,24,0,24,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Chaibasa,BHJH0222,Tantnagar,29,0,29,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Chaibasa,BHJH0223,Manjhari,25,1,26,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Chaibasa,BHJH0225,Jhinkpani,27,0,27,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Jagannathpur,BHJH0231,Jamda,29,0,29,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Jagannathpur,BHJH0232,Hatgamhariya,25,0,25,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Jagannathpur,BHJH0233,Jagannathpur,27,0,27,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Jagannathpur,BHJH0234,Majhgaon,25,0,25,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Manoharpur,BHJH0241,Toklo,24,0,24,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Manoharpur,BHJH0242,Tonto,25,0,25,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Manoharpur,BHJH0243,Sonua,22,0,22,,,
P3,S.Jharkhand,Ranchi,Singhbhum,Manoharpur,BHJH0244,Manoharpur,25,0,25,,,
P3,S.Jharkhand,Ranchi,Khunti,Khunti,BHJH1311,Khunti,26,0,26,,,
P3,S.Jharkhand,Ranchi,Khunti,Khunti,BHJH1312,Arki,27,0,27,,,
P3,S.Jharkhand,Ranchi,Khunti,Khunti,BHJH1313,Lapung,20,0,20,,,
P3,S.Jharkhand,Ranchi,Khunti,Khunti,BHJH1314,Murhu,22,0,22,,,
P3,S.Jharkhand,Ranchi,Khunti,Khunti,BHJH1315,Lodham,25,0,25,,,
P3,S.Jharkhand,Ranchi,Khunti,Bundu,BHJH1322,Raniya(Bundu),28,0,28,,,
P3,S.Jharkhand,Ranchi,Khunti,Bundu,BHJH1323,Tamar,28,0,28,,,
P3,S.Jharkhand,Ranchi,Khunti,Bundu,BHJH1324,Bande,19,0,19,,,
P3,S.Jharkhand,Ranchi,Khunti,Torpa,BHJH1331,Torpa,28,0,28,,,
P3,S.Jharkhand,Ranchi,Khunti,Torpa,BHJH1332,Karra,30,0,30,,,
P3,S.Jharkhand,Ranchi,Khunti,Torpa,BHJH1334,Baruhatu,22,0,22,,,
P3,S.Jharkhand,Ranchi,Khunti,Nagri,BHJH1341,Nagri,28,0,28,,,
P3,S.Jharkhand,Ranchi,Ramgarh,Gola,BHJH0411,Ramgarh,30,0,30,,,
P3,S.Jharkhand,Ranchi,Ramgarh,Gola,BHJH0413,Gola,23,0,23,,,
P3,S.Jharkhand,Ranchi,Ramgarh,Gola,BHJH0414,Barlanga,28,0,28,,,
P3,S.Jharkhand,Ranchi,Ramgarh,Bero,BHJH0433,Patratu,24,0,24,,,
P3,S.Jharkhand,Ranchi,Ramgarh,Bhurkunda,BHJH0442,BHURKUNDA,17,0,17,,,
P3,S.Jharkhand,Ranchi,Ramgarh,Bhurkunda,BHJH0443,KUJU,26,0,26,,,
P3,S.Jharkhand,Ranchi,Ramgarh,Bhurkunda,BHJH0444,MANDU,22,0,22,,,
P3,S.Jharkhand,Ranchi,Ratu,Mandar,BHJH2411,Mandar,20,0,20,,,
P3,S.Jharkhand,Ranchi,Ratu,Mandar,BHJH2412,Bero,25,0,25,,,
P3,S.Jharkhand,Ranchi,Ratu,Mandar,BHJH2413,Chanho,18,0,18,,,
P3,S.Jharkhand,Ranchi,Ratu,Silli,BHJH2421,Sonahatu,20,0,20,,,
P3,S.Jharkhand,Ranchi,Ratu,Silli,BHJH2422,Silli,28,0,28,,,
P3,S.Jharkhand,Ranchi,Ratu,Silli,BHJH2423,Rahe,21,0,21,,,
P3,S.Jharkhand,Ranchi,Ratu,Ratu,BHJH2431,Angarha,24,0,24,,,
P3,S.Jharkhand,Ranchi,Ratu,Ratu,BHJH2432,Thakurgaon,21,0,21,,,
P3,S.Jharkhand,Ranchi,Ratu,Ratu,BHJH2433,Ormanjhi,28,0,28,,,
P3,S.Jharkhand,Ranchi,Saraikela ,Saraikela,BHJH1811,Kharswan,21,0,21,,,
P3,S.Jharkhand,Ranchi,Saraikela ,Saraikela,BHJH1812,Dugni,24,0,24,,,
P3,S.Jharkhand,Ranchi,Saraikela ,Saraikela,BHJH1813,Manik Bazar,18,0,18,,,
P3,S.Jharkhand,Ranchi,Saraikela ,Saraikela,BHJH1814,Rajnagar,21,0,21,,,
P3,S.Jharkhand,Ranchi,Saraikela ,Chandil,BHJH1821,Chandil,28,0,28,,,
P3,S.Jharkhand,Ranchi,Saraikela ,Chandil,BHJH1822,Nimdih,18,0,18,,,
P3,S.Jharkhand,Ranchi,Saraikela ,Chandil,BHJH1823,Ichagarh,29,0,29,,,
P3,S.Jharkhand,Ranchi,Saraikela ,Chandil,BHJH1824,kukru,24,0,24,,,
P3,S.Jharkhand,Ranchi,Saraikela ,Kandra,BHJH1831,Sidhadih,23,0,23,,,
P3,S.Jharkhand,Ranchi,Saraikela ,Kandra,BHJH1832,Sini,17,0,17,,,
P3,S.Jharkhand,Ranchi,Saraikela ,Kandra,BHJH1833,Kandra,16,0,16,,,
P3,S.Jharkhand,Ranchi,Saraikela ,Kandra,BHJH1834,Bansa,24,0,24,,,
P3,S.Jharkhand,Ranchi,Saraikela ,Sini,BHJH1841,Saraikela,23,0,23,,,
P3,S.Jharkhand,Ranchi,Jamshedpur,Jamshedpur,BHJH0511,Patamda,30,0,30,,,
P3,S.Jharkhand,Ranchi,Jamshedpur,Jamshedpur,BHJH0512,Dumuria,26,0,26,,,
P3,S.Jharkhand,Ranchi,Jamshedpur,Jadugora,BHJH0521,Potka,30,0,30,,,
P3,S.Jharkhand,Ranchi,Jamshedpur,Jadugora,BHJH0522,Ghatsila,27,0,27,,,
P3,S.Jharkhand,Ranchi,Jamshedpur,Jadugora,BHJH0523,Musabani,23,0,23,,,
P3,N.Jharkhand,Santhal Pargana,Jamtara,Fatehpur,BHJH2211,Kundahit ,28,0,28,,,
P3,N.Jharkhand,Santhal Pargana,Jamtara,Fatehpur,BHJH2212,Nala,30,0,30,,,
P3,N.Jharkhand,Santhal Pargana,Jamtara,Fatehpur,BHJH2213,Fatehpur,28,0,28,,,
P3,N.Jharkhand,Santhal Pargana,Jamtara,vidyasagar(Karmatand),BHJH2221,Narayanpur,30,0,30,,,
P3,N.Jharkhand,Santhal Pargana,Jamtara,vidyasagar(Karmatand),BHJH2222,Jamtara,28,0,28,,,
P3,N.Jharkhand,Santhal Pargana,Jamtara,vidyasagar(Karmatand),BHJH2223,Karmatand,28,0,28,,,
P3,N.Jharkhand,Santhal Pargana,Jamtara,Bagdaha,BHJH2231,Chandraithadi,30,0,30,,,
P3,N.Jharkhand,Santhal Pargana,Jamtara,Bagdaha,BHJH2232,Bagdaha,28,0,28,,,
P3,N.Jharkhand,Santhal Pargana,Jamtara,Bagdaha,BHJH2233,Madankatta,27,0,27,,,
P3,N.Jharkhand,Santhal Pargana,Deoghar,Deoghar,BHJH2111,Deoghar,29,0,29,,,
P3,N.Jharkhand,Santhal Pargana,Deoghar,Deoghar,BHJH2112,Devipur,29,0,29,,,
P3,N.Jharkhand,Santhal Pargana,Deoghar,Deoghar,BHJH2113,Sarath,28,0,28,,,
P3,N.Jharkhand,Santhal Pargana,Deoghar,Madhupur,BHJH2121,Madhupur,27,0,27,,,
P3,N.Jharkhand,Santhal Pargana,Deoghar,Madhupur,BHJH2122,Margomunda,27,0,27,,,
P3,N.Jharkhand,Santhal Pargana,Deoghar,Madhupur,BHJH2123,Karon,28,0,28,,,
P3,N.Jharkhand,Santhal Pargana,Deoghar,Dumma,BHJH2131,Dumma,26,0,26,,,
P3,N.Jharkhand,Santhal Pargana,Deoghar,Dumma,BHJH2132,Chandan,30,0,30,,,
P3,N.Jharkhand,Santhal Pargana,Deoghar,Dumma,BHJH2133,Rikhiya,28,0,28,,,
P3,N.Jharkhand,Santhal Pargana,Deoghar,Palojori,BHJH2141,Ghormara,29,0,29,,,
P3,N.Jharkhand,Santhal Pargana,Deoghar,Palojori,BHJH2142,Balidih,30,0,30,,,
P3,N.Jharkhand,Santhal Pargana,Deoghar,Palojori,BHJH2143,Manigari,30,0,30,,,
P3,N.Jharkhand,Santhal Pargana,Deoghar,Palojori,BHJH2144,Chitra,30,0,30,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Kathikund,BHJH0611,Sundarpahari 2,25,0,25,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Kathikund,BHJH0612,Kathikund,25,0,25,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Kathikund,BHJH0613,Boarijor,25,0,25,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Kathikund,BHJH0614,Sundarpahari 1,25,0,25,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Jama,BHJH0621,Ramgarh,29,0,29,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Jama,BHJH0622,Jama,28,0,28,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Jama,BHJH0623,Mashliya,27,0,27,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Jama,BHJH0624,Nonihat,26,0,26,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Dumka,BHJH0631,Raneshwar,29,0,29,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Dumka,BHJH0632,Dumka Sadar,27,0,27,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Dumka,BHJH0633,JARMUNDI,25,0,25,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Dumka,BHJH0634,Shikaripara,24,0,24,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Hasdiha,BHJH0641,Hasdiha,27,0,27,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Hasdiha,BHJH0642,Sariyahat,27,0,27,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Hasdiha,BHJH0643,Podiyahat,25,0,25,,,
P3,N.Jharkhand,Santhal Pargana,Dumka,Hasdiha,BHJH0644,Podeyahat 2,25,0,25,,,
P3,N.Jharkhand,Santhal Pargana,Pakur,Maheshpur,BHJH1511,Pakuriya,30,0,30,,,
P3,N.Jharkhand,Santhal Pargana,Pakur,Maheshpur,BHJH1521,Maheshpur,30,0,30,,,
P3,N.Jharkhand,Santhal Pargana,Pakur,Maheshpur,BHJH1514,Amrapara,30,0,30,,,
P3,N.Jharkhand,Santhal Pargana,Pakur,Hiranpur,BHJH1513,Hiranpur,30,0,30,,,
P3,N.Jharkhand,Santhal Pargana,Pakur,Hiranpur,BHJH1512,Litipara,30,0,30,,,
P3,N.Jharkhand,Santhal Pargana,Pakur,Hiranpur,BHJH1523,Pakursadar,30,0,30,,,
P3,N.Jharkhand,Santhal Pargana,Pakur,Pakur,BHJH1515,Patna,30,0,30,,,
P3,N.Jharkhand,Santhal Pargana,Sahabganj,Barhet,BHJH2311,Barhet,14,0,14,,,
P3,N.Jharkhand,Santhal Pargana,Sahabganj,Barhet,BHJH2312,Borio,20,0,20,,,
P3,N.Jharkhand,Santhal Pargana,Sahabganj,Barhet,BHJH2313,Taljhari,20,0,20,,,
P3,N.Jharkhand,Santhal Pargana,Sahabganj,Rajmahal,BHJH2321,Mandro,15,0,15,,,
P3,N.Jharkhand,Santhal Pargana,Sahabganj,Rajmahal,BHJH2322,Rajmahal,14,0,14,,,
P3,N.Jharkhand,Santhal Pargana,Sahabganj,Rajmahal,BHJH2323,Udhwa,16,0,16,,,
P3,N.Jharkhand,Dhanbad,Bakaro,Petarwar,BHJH1411,Phusro,28,0,28,,,
P3,N.Jharkhand,Dhanbad,Bakaro,Petarwar,BHJH1412,Kashmar,22,0,22,,,
P3,N.Jharkhand,Dhanbad,Bakaro,Petarwar,BHJH1413,Petarwar,24,0,24,,,
P3,N.Jharkhand,Dhanbad,Bakaro,Petarwar,BHJH1414,Barmesia,28,0,28,,,
P3,N.Jharkhand,Dhanbad,Bakaro,Bokaro,BHJh1421,Chandankiyari,30,0,30,,,
P3,N.Jharkhand,Dhanbad,Bakaro,Bokaro,BHJh1422,Jaridih,26,0,26,,,
P3,N.Jharkhand,Dhanbad,Bokaro,Bokaro,BHJh1423,Chas,29,0,29,,,
P3,N.Jharkhand,Dhanbad,Bokaro,Bokaro,BHJh1424,Pindrajora,26,0,26,,,
P3,N.Jharkhand,Dhanbad,Bokaro,Chandarpura,BHJH1431,Talgadiya,26,0,26,,,
P3,N.Jharkhand,Dhanbad,Bokaro,Chandarpura,BHJH1432,Chandarpura,30,0,30,,,
P3,N.Jharkhand,Dhanbad,Bokaro,Chandarpura,BHJH1433,Gomiya,25,0,25,,,
P3,N.Jharkhand,Dhanbad,Bokaro,Chandarpura,BHJH1434,Nawadih,28,0,28,,,
P3,N.Jharkhand,Dhanbad,Bokaro,Chas,BHJH1441,Sonabad ,28,0,28,,,
P3,N.Jharkhand,Dhanbad,Bokaro,Chas,BHJH1442,Bermo,27,0,27,,,
P3,N.Jharkhand,Dhanbad,Bokaro,Chas,BHJH1443,Bhojudih,30,0,30,,,
P3,N.Jharkhand,Dhanbad,Rajdhanwar,Giridih Sadar,BHJH0711,Gandey,30,0,30,,,
P3,N.Jharkhand,Dhanbad,Rajdhanwar,Giridih Sadar,BHJH0712,Deori,27,0,27,,,
P3,N.Jharkhand,Dhanbad,Rajdhanwar,Giridih Sadar,BHJH0713,Bengabad,27,0,27,,,
P3,N.Jharkhand,Dhanbad,Rajdhanwar,Giridih Sadar,BHJH0714,Giridih Sadar,25,0,25,,,
P3,N.Jharkhand,Dhanbad,Rajdhanwar,Bagodar,BHJH0721,Saria,29,0,29,,,
P3,N.Jharkhand,Dhanbad,Rajdhanwar,Bagodar,BHJH0722,Tisri,29,0,29,,,
P3,N.Jharkhand,Dhanbad,Rajdhanwar,Bagodar,BHJH0723,Dumri,29,0,29,,,
P3,N.Jharkhand,Dhanbad,Rajdhanwar,Bagodar,BHJH0724,Bagodar,28,0,28,,,
P3,N.Jharkhand,Dhanbad,Rajdhanwar,Parasnath,BHJH0731,Jamua,29,0,29,,,
P3,N.Jharkhand,Dhanbad,Rajdhanwar,Parasnath,BHJH0732,Shikharji(Pirtand),27,0,27,,,
P3,N.Jharkhand,Dhanbad,Rajdhanwar,Parasnath,BHJH0733,Rajdhanwar,26,0,26,,,
P3,N.Jharkhand,Dhanbad,Rajdhanwar,Parasnath,BHJH0734,Birni,28,0,28,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Dhanbad,BHJH0311,Baliapur,27,0,27,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Dhanbad,BHJH0312,Nirsa,26,0,26,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Dhanbad,BHJH0313,Govindpur,30,0,30,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Dhanbad,BHJH0314,Chirkunda,25,0,25,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Putaki,BHJH0321,Mahuda,25,0,25,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Putaki,BHJH0322,Barwadda,26,0,26,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Putaki,BHJH0323,Harladih,29,0,29,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Putaki,BHJH0324,Kelisol,26,0,26,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Gomo,BHJH0331,Baghmara,26,0,26,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Gomo,BHJH0332,Rajganj,26,0,26,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Gomo,BHJH0333,Purvi Tundi,29,0,29,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Gomo,BHJH0334,Paschmi Tundi,23,0,23,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Katras,BHJH0341,Gomoh ,30,0,30,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Katras,BHJH0342,Sindri,28,0,28,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Katras,BHJH0343,Parasnath,30,0,30,,,
P3,N.Jharkhand,Dhanbad,Govindpur,Katras,BHJH0344,Katras,29,0,29,,,
P3,N.Jharkhand,Hazaribag,Kodarma,Koderma,BHJH2011,Koderma,23,0,23,,,
P3,N.Jharkhand,Hazaribag,Kodarma,Koderma,BHJH2012,Jainagar,22,0,22,,,
P3,N.Jharkhand,Hazaribag,Kodarma,Koderma,BHJH2013,Berokala,23,0,23,,,
P3,N.Jharkhand,Hazaribag,Kodarma,Koderma,BHJH2014,Tatijharia,23,0,23,,,
P3,N.Jharkhand,Hazaribag,Kodarma,Domchanch,BHJH2021,Domchanch,27,0,27,,,
P3,N.Jharkhand,Hazaribag,Kodarma,Domchanch,BHJH2022,Marchacho,24,0,24,,,
P3,N.Jharkhand,Hazaribag,Kodarma,Domchanch,BHJH2023,Satgawan,23,0,23,,,
P3,N.Jharkhand,Hazaribag,Kodarma,Domchanch,BHJH2024,Munniyadih,22,0,22,,,
P3,N.Jharkhand,Hazaribag,Kodarma,Nawalshahi,BHJH2031,Nawalshahi,26,0,26,,,
P3,N.Jharkhand,Hazaribag,Kodarma,Nawalshahi,BHJH2032,Parsabad,24,0,24,,,
P3,N.Jharkhand,Hazaribag,Kodarma,Nawalshahi,BHJH2033,Dhodhakola,21,0,21,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Hazaribag,BHJH0811,Hazaribag,23,0,23,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Hazaribag,BHJH0812,Ichak,25,0,25,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Barhi,BHJH0813,Katkamdag,23,0,23,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Hazaribag,BHJH0814,Padma,25,0,25,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Barhi,BHJH0821,Barhi ,25,0,25,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Barhi,BHJH0822,Choparan,22,0,22,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Barhi,BHJH0823,Barkatha,24,0,24,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Hazaribag,BHJH0824,Katkamsandi,24,0,24,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Churchu,BHJH0831,Chandwara,24,0,24,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Churchu,BHJH0832,Badkagawon,23,0,23,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Churchu,BHJH0833,Churchu,23,0,23,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Churchu,BHJH0834,Dari,22,0,22,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Thatijharia,BHJH0741,Bisnugar,20,0,20,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Thatijharia,BHJH0742,Daru,19,0,19,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Thatijharia,BHJH0743,Chalkusa,25,0,25,,,
P3,N.Jharkhand,Hazaribag,Hazaribag,Thatijharia,BHJH0744,Keredari,23,0,23,,,
P3,N.Jharkhand,Hazaribag,Chatra,Simriya,BHJH1711,Simriya,25,0,25,,,
P3,N.Jharkhand,Hazaribag,Chatra,Simriya,BHJH1712,Pathalgara,21,0,21,,,
P3,N.Jharkhand,Hazaribag,Chatra,Simriya,BHJH1713,Lawalong,21,0,21,,,
P3,N.Jharkhand,Hazaribag,Chatra,Chatra,BHJH1721,Gidhour ,26,0,26,,,
P3,N.Jharkhand,Hazaribag,Chatra,Chatra,BHJH1722,Chatra,26,0,26,,,
P3,N.Jharkhand,Hazaribag,Chatra,Chatra,BHJH1723,Kunda,25,0,25,,,
P3,N.Jharkhand,Hazaribag,Chatra,Itkhori,BHJH1731,Itkhori,23,0,23,,,
P3,N.Jharkhand,Hazaribag,Chatra,Itkhori,BHJH1732,Mayurhand,24,0,24,,,
P3,N.Jharkhand,Hazaribag,Chatra,Itkhori,BHJH1733,Kanhachati,24,0,24,,,
P3,N.Jharkhand,Hazaribag,Chatra,Jori,BHJH1741,Pratappur,23,0,23,,,
P3,N.Jharkhand,Hazaribag,Chatra,Jori,BHJH1742,Hantarganj,23,0,23,,,
P3,N.Jharkhand,Hazaribag,Chatra,Jori,BhJH1743,Tandwa,23,0,23,,,
P3,Bihar,Magadh,Gaya,Sherghati,BHBH0111,Sri Ramganj,30,0,30,,,
P3,Bihar,Magadh,Gaya,Sherghati,BHBH0112,Dumariya,27,0,27,,,
P3,Bihar,Magadh,Gaya,Sherghati,BHBH0113,Sherghati,30,0,30,,,
P3,Bihar,Magadh,Gaya,Sherghati,BHBH0114,Amas,28,0,28,,,
P3,Bihar,Magadh,Gaya,Bodhgaya,BHBH0123,Mohanpur,26,0,26,,,
P3,Bihar,Magadh,Gaya,Bodhgaya,BHBH0124,Barachati,23,0,23,,,
P3,Bihar,Magadh,Gaya,Bodhgaya,BHBH0125,Chandauti,24,0,24,,,
P3,Bihar,Magadh,Gaya,Guraru,BHBH0137,Tikari,25,0,25,,,
P3,Bihar,Magadh,Gaya,Guraru,BHBH0134,Konch,29,0,29,,,
P3,Bihar,Magadh,Gaya,Guraru,BHBH0135,Guruya,29,0,29,,,
P3,Bihar,Magadh,Gaya,Guraru,BHBH0136,Praiya,28,0,28,,,
EB,Bihar,Magadh,Arwal,Arwal,BHBH1521,Karpi,24,0,24,,,
EB,Bihar,Magadh,Arwal,Arwal,BHBH1522,Kurtha,23,0,23,,,
EB,Bihar,Magadh,Arwal,Arwal,BHBH1523,Arwal,24,0,24,,, ;
EB,Bihar,Magadh,Arwal,Arwal,BHBH1524,Banshi,30,0,30,,,
EB,Bihar,Magadh,Arwal,Mehandiya,BHBH1533,Kaler,24,0,24,,,
EB,Bihar,Magadh,Arwal,Mehandiya,BHBH1534,Mehandiya,24,0,24,,,
EB,Bihar,Magadh,Arwal,Mehandiya,BHBH1535,Shahartelpa,25,0,25,,,
EB,Bihar,Magadh,Aurangabad,Navinagar,BHBH0231,Barun,20,0,20,,,
EB,Bihar,Magadh,Aurangabad,Navinagar,BHBH0232,Navinagar,20,0,20,,,
EB,Bihar,Magadh,Aurangabad,Daudnagar,BHBH0241,Daudnagar,19,0,19,,,
EB,Bihar,Magadh,Aurangabad,Daudnagar,BHBH0242,Haspura,21,0,21,,,
EB,Bihar,Magadh,Aurangabad,Daudnagar,BHBH0243,Jamhor,20,0,20,,,
EB,Bihar,Magadh,Aurangabad,Dev,BHBH0221,Madanpur,20,0,20,,,
EB,Bihar,Magadh,Aurangabad,Dev,BHBH0222,Amba,22,0,22,,,
EB,Bihar,Magadh,Aurangabad,Dev,BHBH0223,Dev,20,0,20,,,
EB,Bihar,Magadh,Aurangabad,Rafiganj,BHBH0211,Obra,20,0,20,,,
EB,Bihar,Magadh,Aurangabad,Rafiganj,BHBH0212,Rafiganj,20,0,20,,,
EB,Bihar,Magadh,Aurangabad,Rafiganj,BHBH0213,Goh,20,0,20,,,
EB,Bihar,Magadh,Kaimur,Bhagwanpur,BHBH1131,Bhagwanpur,23,0,23,,,
EB,Bihar,Magadh,Kaimur,Bhagwanpur,BHBH1132,Rampur,24,0,24,,,
EB,Bihar,Magadh,Kaimur,Bhagwanpur,BHBH1133,Adhaura,22,0,22,,,
EB,Bihar,Magadh,Kaimur,Bhabhuya,BHBH1121,Kudara,24,0,24,,,
EB,Bihar,Magadh,Kaimur,Bhabhuya,BHBH1122,Chainpur,25,0,25,,,
EB,Bihar,Magadh,Kaimur,Bhabhuya,BHBH1123,Bhabhuya,25,0,25,,,
EB,Bihar,Magadh,Kaimur,Mohaniya,BHBH1111,Durgawati,24,0,24,,,
EB,Bihar,Magadh,Kaimur,Mohaniya,BHBH1112,Ramgarh,22,0,22,,,
EB,Bihar,Magadh,Kaimur,Mohaniya,BHBH1113,Mohaniya,22,0,22,,,
EB,Bihar,Magadh,Rohtas,Gorari,BHBH2112,Gorari,26,0,26,,,
EB,Bihar,Magadh,Rohtas,Gorari,BHBH2113,Akorhi Gola,30,0,30,,,
EB,Bihar,Magadh,Rohtas,Gorari,BHBH2114,Sheosagar,30,0,30,,,
EB,Bihar,Magadh,Rohtas,Sasaram,BHBH2121,Sasaram,25,0,25,,,
EB,Bihar,Magadh,Rohtas,Sasaram,BHBH2122,Kargahar,28,0,28,,,
EB,Bihar,Magadh,Rohtas,Sasaram,BHBH2123,Kochas,27,0,27,,,
EB,Bihar,Bhagalpur,Nawada,Nawada,BHBH0311,Roh,23,0,23,,,
EB,Bihar,Bhagalpur,Nawada,Nawada,BHBH0312,Nawada,26,0,26,,,
EB,Bihar,Bhagalpur,Nawada,Nawada,BHBH0313,Warisaliganj,23,0,23,,,
EB,Bihar,Bhagalpur,Nawada,Nawada,BHBH0314,Kashichak,28,0,28,,,
EB,Bihar,Bhagalpur,Nawada,Rajauli,BHBH0331,Rajauli,24,0,24,,,
EB,Bihar,Bhagalpur,Nawada,Rajauli,BHBH0332,Sirdala,28,0,28,,,
EB,Bihar,Bhagalpur,Nawada,Rajauli,BHBH0334,Pratappur,27,0,27,,,
EB,Bihar,Bhagalpur,Nawada,Pakri Barawan,BHBH0341,Kauwakol,25,0,25,,,
